,propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,externalReference,neighborhood,parkingSpace.parkingSpacePrice,labels,newDevelopmentFinished
15,97476152,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/69/a6/dc/984635143.jpg,20,1,181200.0,flat,sale,108.0,True,2,2,Calle Blanco White,A Coruña,A Coruña,Someso - Matogrande,es,43.3480627,-8.4190182,False,https://www.idealista.com/inmueble/97476152/,3648,"Piso en venta en A Coruña. La vivienda cuenta con 2 dormitorios, 2 baños, salón comedor, cocina independiente sin amueblar y terraza/balcón. Se ubica un edificio plurifamiliar entre medianeras, con 5 portales, de acceso independiente y comunicados por los sótanos. Situada en un barrio del extrarradio de A Coruña, próxima a la estación de tren y al polígono industrial de A Grela.  El municipio dispone de equipamientos sanitarios, culturales y educativos suficientes, y concretamente la población se considera como una de las ciudades más importantes de la Comunidad Autónoma. Tiene hospitales, mercados, polideportivos, etc.. . La ciudad cuenta con servicio de autobuses urbano y estación cercana de ferrocarril con conexiones regulares con las ciudades más importantes del país. Está bien comunicada con las salidas de la ciudad, y medianamente comunicada con la ciudad. Existen paradas de bus cercanas y se encuentra próxima a la estación de tren. Fantástica promoción de viviendas en la calle Blanco White 15008, A Coruña. En la zona de Someso- Matogrande muy próximos a los Mallos desde 136.200€. Hablamos de pisos de diferentes alturas, exteriores muy luminosos y soleados de aproximadamente 80m2. Desde primeras plantas hasta áticos con soleada terraza-balcón; distribuídos en un amplio salón, cocina, dos dormitorios y dos cuartos de baño. Pisos a estrenar que cuentan entre sus acabados con armarios empotrados, suelo de tarima y ventanas climalit. En un edificio dotado de ascensor y garaje en el sótano. ¿Quieres conocer más detalles? Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,1678.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Blanco White,,,,E1148,,,,
16,98764876,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/d5/29/1022989226.jpg,16,4,229000.0,duplex,sale,103.0,True,2,2,LAUREANO MEDIANTE,A Coruña,A Coruña,Los Castros - Castrillón,es,43.355093,-8.3932228,False,https://www.idealista.com/inmueble/98764876/,2506,"Se vende magnífico dúplex en la zona de La Merced. La vivenda, con orientación Sureste, consta de dos plantas distribuídas de la siguiente manera:  Planta Baja: Luminoso salón, cocina independiente, amueblada y equipada con zona de lavandería y cuarto de baño completo con plato de ducha. En la parte superior, cuenta con dos dormitorios, ambos con amplios armarios empotrados y un cuarto de baño completo con bañera hidromasaje. Dispone de calefacción de suelo radiante, sistema de seguridad con alarma, regulación independiente por estancia de la calefacción. Los suelos son de madera excepto en cuartos de baño y cocina que son en acabado cerámico. Las ventanas, oscilobatientes con rotura térmica y cristales climalit excepto en los dos dormitorios que son estilo Velux. No dejes escapar el que puede ser el hogar de tus sueños! Posibilidad de financiación del 100 % Para más inmuebles consulta nuestra web privada.",True,good,False,True,2223.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Dúplex en LAUREANO MEDIANTE,True,True,duplex,V1068P,,,,
17,96520235,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7a/f5/8f/949589862.jpg,10,7,220000.0,flat,sale,87.0,True,3,2,BENITO BLANCO RAJOY,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3557875,-8.4048274,False,https://www.idealista.com/inmueble/96520235/,2445,"Ubicado en Cuatro Caminos, con acceso desde la calle Benito Blanco Rajoy y vistas desde el salón y dormitorio principal al mismo CORTE INGLES de Ramon y Cajal, se trata de un excelente piso de 88m2 en un 7º (con dos ascensores y servicio de portería) que cuenta con mucho potencial a la hora de hacerle alguna actualización. Se distribuye en salón comedor amplio y luminoso, cocina independiente equipada y amoblada además de contar con zona de lavandería. Tres dormitorios a los cuales se les ha instalado tarima recientemente, un baño completo con ducha y un aseo. Portal reformado y adaptado a personas de movilidad reducida. La calefacción central, servicio de recogida de basuras y portería incluidos en la comunidad (110€ aprox).",False,good,False,True,2529.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso en BENITO BLANCO RAJOY,,,,,,,,
18,98972189,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/69/f1/1029978910.jpg,19,5,175000.0,flat,sale,85.0,False,2,1,Calle Doutor Fleming,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3592435,-8.4075068,False,https://www.idealista.com/inmueble/98972189/,2135,"Ref. 2280 Magnífico piso de 78 m2 útiles, consta de dos dormitorios, salón con habitación italiana, cocina independiente amueblada, 1 baño. Suelos de parquet, ventanas oscilobatientes. Ascensor, edificio con acometida de gas ciudad. Vivienda muy luminosa y a un paso de Juan Flórez, con todos los servicios cercanos, parques, guarderías, colegios, supermercados, cafeterías. Este anuncio no es vinculante, puede contener errores, se muestra a titulo informativo y no contractual. Tu inmobiliaria de confianza Encuentra más en.",False,good,False,True,2059.0,False,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña",Piso en Calle Doutor Fleming,,,,2280,Falperra-Santa Lucía,,,
19,97988125,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/e2/da/997264401.jpg,19,5,175000.0,penthouse,sale,82.0,True,1,1,Ronda Nelle,A Coruña,A Coruña,Os Mallos,es,43.3604334,-8.4107783,False,https://www.idealista.com/inmueble/97988125/,2121,"Os presentamos esta fantástica promoción de viviendas desde un dormitorio en un edificio completamente rehabilitado con todas sus viviendas a estrenar; recien reformadas con las mejores calidades, completamente exteriores, soleadas y luminosas. Nos encontramos en la calle San Sebastián, 15007, A Coruña, en las inmediaciones de la ronda de Nelle, en una zona residencial con todos los servicios y comodidades. Concretamente os hablamos de la planta ático que cuenta además con terraza. Distribuída tipo loft, accedemos a la vivienda a un amplio salón comedor con cocina americana completamente equipada y amueblada, y con espacio para la zona de dormitorio. A mano izquierda encontramos además una zona separada para lavadero y a mano derecha un amplio cuarto de baño completo. Cuenta además con ascensor, calefacción gas natural individual, acceso personas con movilidad reducida y entre sus acabados, ventanas climalit, suelo tarima y vigas de madera vistas. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2134.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Ático en Ronda Nelle,,,penthouse,E1180,,,,
20,97988088,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/f1/ba/1008482643.jpg,17,1,160000.0,flat,sale,74.0,True,1,1,Ronda Nelle,A Coruña,A Coruña,Os Mallos,es,43.3600334,-8.4119783,False,https://www.idealista.com/inmueble/97988088/,2206,"Os presentamos esta fantástica promoción de viviendas desde un dormitorio en un edificio completamente rehabilitado con todas sus viviendas a estrenar; recien reformadas con las mejores calidades, completamente exteriores, soleadas y luminosas. Nos encontramos en la calle San Sebastián, A Coruña, en las inmediaciones de la ronda de Nelle, en una zona residencial con todos los servicios y comodidades. Concretamente os hablamos de la vivienda de un dormitorio situada en la planta primera y que cuenta 74m2 de los cuales 66m2 serían útiles. Accedemos a la vivienda a un amplio salón comedor con cocina americana completamente equipada y amueblada. A mano derecha encontramos el dormitorio principal y el amplio cuarto de baño completo.  Cuenta además con ascensor, calefacción gas natural individual, acceso personas con movilidad reducida y ventanas climalit y armarios empotrados. Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2162.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso en Ronda Nelle,,,,E1181,,,,
21,98805828,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/48/3d/1024376849.jpg,17,2,115000.0,flat,sale,84.0,True,3,1,Plaza padres rubinos,A Coruña,A Coruña,Os Mallos,es,43.3570852,-8.4126679,False,https://www.idealista.com/inmueble/98805828/,2521,"Se vende piso en la zona de Los Mallos. Segunda planta sin ascensor, vivienda por altura. Consta de luminoso salón comedor, cocina independiente, amueblada y equipada. Tres dormitorios, uno de ellos es en italiana, ideal como vestidor. Un cuarto de baño completo con plato de ducha. Dispone de calefacción eléctrica instalada recientemente. La vivienda está ubicada en una zona muy bien comunicada con todos los servicios a mano. Posibilidad de financiación del 100 % Para más inmuebles consulta nuestra web privada.",False,good,False,False,1369.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso en Plaza padres rubinos,,,,V1069P,,,,
22,97636910,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/3d/f2/985529424.jpg,16,3,210000.0,flat,sale,91.0,True,4,2,Ronda DE NELLE,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3605682,-8.4142539,False,https://www.idealista.com/inmueble/97636910/,2253,"Se vende piso en una zona muy bien comunicada y con todos los servivcios a mano. Se trata de una vivienda distribuída en recibidor, luminoso salón comedor, amplia cocina, amueblada y equipada con acceso a la zona de lavandería. Consta de cuatro dormitorios exteriores y dos cuartos de baño completos con bañera. Se trata de un inmueble muy luminos y soleado con orientación Este. El edificio cuenta con elevador adaptado para personas con movilidad reducida hasta el ascensor. POSIBILIDAD DE FINANCIACIÓN DEL 100% Para más inmuebles consulta en nuestra web.",False,renew,False,True,2308.0,False,False,False,False,False,False,flat,"Paseo de los Puentes-Santa Margarita, A Coruña",Piso en Ronda DE NELLE,,,,V1042P,Paseo de los Puentes-Santa Margarita,,,
23,98712808,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/17/04/5e/1021346572.jpg,11,1,180000.0,flat,sale,44.0,True,1,1,Calle orzán,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3686053,-8.4046147,False,https://www.idealista.com/inmueble/98712808/,1085,"Se vende apartamento a tan sólo 1 minuto de la céntrica Plaza de Pontevedra. Vivienda totalmente reformada incluyendo instalación de electricidad como fontanería. Primera planta sin ascensor que dispone de salón, cocina amueblada y equipada, dormitorio en italiana con ventanal y cuarto de baño completo con plato de ducha. Tanto la fachada como la cubierta del edificio han sido renovadas hace tres años Posibilidad de financiación del 100%. Para más inmuebles consulta en nuestra web.",False,good,False,False,4091.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle orzán,,,,V1067P,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",
24,98137217,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/3d/d0/1002262741.jpg,16,1,285000.0,flat,sale,82.0,True,2,1,Calle do Socorro,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3728409,-8.4020339,False,https://www.idealista.com/inmueble/98137217/,571,"Se vende piso en A Coruña, Calle Socorro, primera planta exterior sin ascensor. Magnífica vivienda con vista a toda la playa de Riazor en 73m2 útiles, distribuidos en 2 dormitorios, 1 baño ( plato de ducha), salón y cocina totalmente equipada e independiente. Suelos de parquet, doble ventanal de aluminio, calefacción central, armarios empotrados, aislamiento térmico de fachada con Sate, habitación de tendal.  Garaje incluido.  Ubicada en una de las mejores zonas de la ciudad de A Coruña.",False,good,False,False,3476.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle do Socorro,True,True,,21184,,,,
25,96993285,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/aa/a4/968472048.jpg,16,1,120000.0,flat,sale,74.0,False,3,1,Calle linneo,A Coruña,Oleiros,Perillo,es,43.3379156,-8.3739132,False,https://www.idealista.com/inmueble/96993285/,4809,"Se vende piso en la zona de Santa Cristina a escasos metros de la playa con buena comunicación con el transporte público y cercano a todos los servicios. Éste se distribuye en un salón bien luminoso, una amplia cocina amueblada que necesita reforma; los tres dormitorios cuentan con armarios exteriores. El principal tiene acceso a una bonita terraza. El cuarto de baño es completo con bañera. La vivienda cuenta con una terraza en la azotea del edificio de unos 5 m² aproximadamente: OTRIENTADA AL SUR Y EXTREMADAMENTE SOLEADA. IDEAL PARA INVERSORES, VIVIENDA VACACIONAL O PARA FAMILIA JOVEN.",False,renew,False,False,1622.0,False,False,False,False,False,False,flat,"Perillo, Oleiros",Piso en Calle linneo,,,,V1018P,,,,
26,98910753,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fb/98/de/1027451411.jpg,10,3,256000.0,flat,sale,100.0,True,3,2,Calle Parque,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3775157,-8.3980797,False,https://www.idealista.com/inmueble/98910753/,42,"Se vende buen piso en Monte Alto, muy próximo al Parque de Marte, a 7min de Plaza de España y próximo a las Playas de San Amaro, Orzán. Excelentemente situado. Piso muy exterior, soleado y luminoso con vistas al Parque. 98m² distribuidos en 3 dormitorios, amplio salón en esquina muy soleado, cocina grande equipada con zona independiente de lavandería, baño y aseo, ambos reformados. Calefacción de gas natural en todas las estancias. Trastero de 9m² Necesita algún arreglo.",False,good,False,True,2560.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Parque,,,,2669,,,,
